model_id,filter_id,period,trade_date,rank,symbol,name,final_score,entry_date,exit_date,entry_buyable,entry_gap_pct,entry_open,day1_max_runup_pct,day1_close_return_pct,day2_close_return_pct,min_drawdown_pct,day1_no_red,day2_still_loss,deep_pain,best_theme_rank,theme_lifecycle_list,theme_name_list,filter_universe_size
blitz_1d_fast_feedback,all_market,final_2026,2026-01-08,2,sz002250,sz002250,6.695460068721413,2026-01-09,2026-01-12,1,0.6188,16.26,2.706,0.984,8.7946,-2.337,0,0,0,9999.0,,,2364
blitz_1d_fast_feedback,all_market,final_2026,2026-01-08,3,sh600935,sh600935,6.5747355956582805,2026-01-09,2026-01-12,1,-0.3636,2.74,1.0949,-2.5547,-0.7299,-3.6496,0,1,1,9999.0,,,2364
blitz_1d_fast_feedback,all_market,final_2026,2026-01-09,1,sh601106,sh601106,5.748081735958309,2026-01-12,2026-01-13,1,5.3604,5.7,4.386,4.386,5.2632,-3.8596,0,0,1,9999.0,,,2450
blitz_1d_fast_feedback,all_market,final_2026,2026-01-09,2,sz001373,sz001373,5.5896072042369385,2026-01-12,2026-01-13,1,1.5081,39.04,0.9734,-2.792,-5.0461,-5.9682,0,1,1,9999.0,,,2450
blitz_1d_fast_feedback,all_market,final_2026,2026-01-09,3,sh603015,sh603015,5.434790799067138,2026-01-12,2026-01-13,1,0.0584,17.12,9.9299,9.9299,-1.0514,-2.278,0,1,0,9999.0,,,2450
blitz_1d_fast_feedback,all_market,final_2026,2026-01-12,1,sz002316,sz002316,6.861415408161776,2026-01-13,2026-01-14,1,-4.6178,5.99,2.6711,-5.6761,-10.5175,-14.8581,0,1,1,10.0,主线再加速,互联网服务,2642
blitz_1d_fast_feedback,all_market,final_2026,2026-01-12,2,sh603703,sh603703,6.723324599064151,2026-01-13,2026-01-14,1,0.582,19.01,5.2078,-7.8906,-6.6807,-10.5208,0,1,1,9999.0,,,2642
blitz_1d_fast_feedback,all_market,final_2026,2026-01-12,3,sz002774,sz002774,6.362202210658706,2026-01-13,2026-01-14,1,-7.1882,13.17,0.4556,-3.0372,-11.0858,-12.7563,0,1,1,9999.0,,,2642
blitz_1d_fast_feedback,all_market,final_2026,2026-01-13,1,sz002519,sz002519,7.66613362969922,2026-01-14,2026-01-15,1,-0.1919,10.4,10.1923,10.1923,-0.8654,-0.8654,0,1,0,9999.0,,,2681
blitz_1d_fast_feedback,all_market,final_2026,2026-01-13,2,sh601992,sh601992,7.203193325723425,2026-01-14,2026-01-15,1,9.8592,2.34,0.0,0.0,-9.8291,-9.8291,1,1,1,9999.0,,,2681
blitz_1d_fast_feedback,all_market,final_2026,2026-01-13,3,sz002400,sz002400,7.0627310492951265,2026-01-14,2026-01-15,1,-0.4781,12.49,10.5685,10.5685,2.482,-2.4019,0,0,0,9999.0,,,2681
blitz_1d_fast_feedback,all_market,final_2026,2026-01-14,1,sz002446,sz002446,8.503314428788995,2026-01-15,2026-01-16,1,-7.7961,12.3,19.2683,19.2683,7.3171,-2.3577,0,0,0,9999.0,,,2742
blitz_1d_fast_feedback,all_market,final_2026,2026-01-14,2,sz002519,sz002519,7.999160714271965,2026-01-15,2026-01-16,1,-9.1623,10.41,2.6897,-0.9606,-10.8549,-10.8549,0,1,1,9999.0,,,2742
blitz_1d_fast_feedback,all_market,final_2026,2026-01-14,3,sh601992,sh601992,7.8864755251690095,2026-01-15,2026-01-16,1,-3.8462,2.25,5.7778,-6.2222,-15.5556,-15.5556,0,1,1,9999.0,,,2742
blitz_1d_fast_feedback,all_market,final_2026,2026-01-15,1,sz002446,sz002446,7.331085125562932,2026-01-16,2026-01-19,1,-2.5903,14.29,1.9594,-7.6277,-16.8649,-16.8649,0,1,1,9999.0,,,2376
blitz_1d_fast_feedback,all_market,final_2026,2026-01-15,2,sh600410,sh600410,6.977866832679417,2026-01-16,2026-01-19,1,-2.0066,23.93,1.5044,-8.107,-15.0439,-17.3005,0,1,1,9999.0,,,2376
blitz_1d_fast_feedback,all_market,final_2026,2026-01-15,3,sz002400,sz002400,6.912475653171098,2026-01-16,2026-01-19,1,-3.0469,12.41,0.4835,-7.1716,-14.585,-14.7462,0,1,1,9999.0,,,2376
blitz_1d_fast_feedback,all_market,final_2026,2026-01-16,1,sz002112,sz002112,8.367225042314521,2026-01-19,2026-01-20,1,-10.015,17.97,22.2593,22.2593,27.4346,0.0,0,0,0,9999.0,,,2434
blitz_1d_fast_feedback,all_market,final_2026,2026-01-16,2,sh603056,sh603056,7.951015689661019,2026-01-19,2026-01-20,1,0.803,18.83,0.2655,0.1593,0.1062,-0.0531,0,0,0,9999.0,,,2434
blitz_1d_fast_feedback,all_market,final_2026,2026-01-16,3,sz002796,sz002796,7.844597654819458,2026-01-19,2026-01-20,1,2.4166,44.5,7.2809,1.0112,-2.0,-7.191,0,1,1,9999.0,,,2434
blitz_1d_fast_feedback,all_market,final_2026,2026-01-19,1,sz001255,sz001255,9.040237126235517,2026-01-20,2026-01-21,1,-2.9986,48.2,1.8672,-7.2199,-16.4938,-16.4938,0,1,1,9999.0,,,2464
blitz_1d_fast_feedback,all_market,final_2026,2026-01-19,2,sh600785,sh600785,8.42456003809043,2026-01-20,2026-01-21,1,-0.0966,20.68,10.1064,4.9323,8.5106,-4.5938,0,0,1,9999.0,,,2464
blitz_1d_fast_feedback,all_market,final_2026,2026-01-19,3,sz002718,sz002718,8.340676155445308,2026-01-20,2026-01-21,1,4.2895,63.7,0.0,-3.4537,-0.471,-12.4019,1,1,1,9999.0,,,2464
blitz_1d_fast_feedback,all_market,final_2026,2026-01-20,1,sh600785,sh600785,8.606637067899802,2026-01-21,2026-01-22,1,1.9816,22.13,6.1907,1.4008,-0.1356,-5.061,0,1,1,9999.0,,,2528
blitz_1d_fast_feedback,all_market,final_2026,2026-01-20,2,sh601616,sh601616,8.584633939652154,2026-01-21,2026-01-22,1,2.3466,5.67,7.4074,7.4074,2.6455,-2.9982,0,0,0,9999.0,,,2528
blitz_1d_fast_feedback,all_market,final_2026,2026-01-20,3,sz002112,sz002112,8.583234315372374,2026-01-21,2026-01-22,1,-4.1485,21.95,4.328,-4.0547,-0.7745,-4.8292,0,1,1,9999.0,,,2528
blitz_1d_fast_feedback,all_market,final_2026,2026-01-21,1,sh601616,sh601616,9.171846851591418,2026-01-22,2026-01-23,1,9.3596,6.66,0.4505,-12.6126,-12.6126,-15.6156,0,1,1,9999.0,,,2431
blitz_1d_fast_feedback,all_market,final_2026,2026-01-21,2,sh603926,sh603926,9.134682120446882,2026-01-22,2026-01-23,1,-8.6369,22.32,19.5341,16.5323,9.0054,-0.1344,0,0,0,9999.0,,,2431
blitz_1d_fast_feedback,all_market,final_2026,2026-01-21,3,sz002498,sz002498,8.393045195819214,2026-01-22,2026-01-23,1,-5.0967,5.4,14.8148,12.037,10.0,-4.0741,0,0,1,9999.0,,,2431
blitz_1d_fast_feedback,all_market,final_2026,2026-01-22,1,sh603608,sh603608,8.221455406394815,2026-01-23,2026-01-26,1,2.2407,12.32,4.3019,-2.9221,-5.0325,-7.4675,0,1,1,10.0,主线再加速,鞋帽及其他,2465
blitz_1d_fast_feedback,all_market,final_2026,2026-01-22,2,sh601616,sh601616,8.126735388281011,2026-01-23,2026-01-26,1,-2.4055,5.68,7.0423,2.4648,-6.162,-6.6901,0,1,1,9999.0,,,2465
blitz_1d_fast_feedback,all_market,final_2026,2026-01-22,3,sz002716,sz002716,7.818515521230898,2026-01-23,2026-01-26,1,6.7333,16.01,2.7483,2.6858,12.9294,-2.8732,0,0,0,9999.0,,,2465
blitz_1d_fast_feedback,all_market,final_2026,2026-01-23,1,sz002636,sz002636,8.202419524022133,2026-01-26,2026-01-27,1,-0.4292,25.52,6.3088,3.2915,4.8589,-1.2147,0,0,0,9999.0,,,2530
blitz_1d_fast_feedback,all_market,final_2026,2026-01-23,2,sz002201,sz002201,7.900827484051592,2026-01-26,2026-01-27,1,3.6486,15.34,6.1278,6.1278,-2.0209,-4.4329,0,1,1,9999.0,,,2530
blitz_1d_fast_feedback,all_market,final_2026,2026-01-23,3,sh603608,sh603608,7.736063719187739,2026-01-26,2026-01-27,1,-2.0903,11.71,5.2092,-0.0854,-2.7327,-6.9172,0,1,1,9999.0,,,2530
blitz_1d_fast_feedback,all_market,final_2026,2026-01-26,1,sh600986,sh600986,10.015945332487986,2026-01-27,2026-01-28,1,6.9382,14.18,2.1862,-7.5458,-11.6361,-11.9887,0,1,1,9999.0,,,2669
blitz_1d_fast_feedback,all_market,final_2026,2026-01-26,2,sh603078,sh603078,9.670036542132554,2026-01-27,2026-01-28,1,-0.6803,29.2,1.9863,-0.5822,-7.5342,-9.1438,0,1,1,9999.0,,,2669
blitz_1d_fast_feedback,all_market,final_2026,2026-01-26,3,sh601212,sh601212,9.484964166976889,2026-01-27,2026-01-28,1,0.0,11.41,9.9912,9.9912,21.0342,-5.3462,0,0,1,9999.0,,,2669
blitz_1d_fast_feedback,all_market,final_2026,2026-01-27,1,sh601212,sh601212,8.971512987109653,2026-01-28,2026-01-29,1,0.239,12.58,9.7774,9.7774,20.7472,0.0,0,0,0,9999.0,,,2576
blitz_1d_fast_feedback,all_market,final_2026,2026-01-27,2,sz000506,sz000506,8.762153477818988,2026-01-28,2026-01-29,1,6.4489,25.09,3.3479,3.3479,13.6708,-0.7573,0,0,0,9999.0,,,2576
blitz_1d_fast_feedback,all_market,final_2026,2026-01-27,3,sz001337,sz001337,8.297341355108012,2026-01-28,2026-01-29,1,5.2978,64.0,4.4687,4.4687,14.8906,-1.8594,0,0,0,9999.0,,,2576
blitz_1d_fast_feedback,all_market,final_2026,2026-01-28,1,sz002342,sz002342,9.01716765219091,2026-01-29,2026-01-30,1,2.4776,14.89,5.5071,-5.0369,-1.276,-8.2606,0,1,1,9999.0,,,2451
blitz_1d_fast_feedback,all_market,final_2026,2026-01-28,2,sz002218,sz002218,8.52266067978376,2026-01-29,2026-01-30,1,-0.2899,6.88,3.0523,-4.6512,-14.2442,-14.2442,0,1,1,9999.0,,,2451
blitz_1d_fast_feedback,all_market,final_2026,2026-01-28,3,sz002995,sz002995,8.425782961120069,2026-01-29,2026-01-30,1,5.4348,30.07,4.3232,4.3232,14.7655,-3.0263,0,0,1,9999.0,,,2451
blitz_1d_fast_feedback,all_market,final_2026,2026-01-29,1,sz000506,sz000506,9.035962716162732,2026-01-30,2026-02-02,1,-9.993,25.67,0.0,0.0,-10.0117,-10.0117,1,1,1,9999.0,,,2542
blitz_1d_fast_feedback,all_market,final_2026,2026-01-29,2,sh600916,sh600916,8.866998611374147,2026-01-30,2026-02-02,1,-1.8519,13.25,12.0755,10.7925,-0.3019,-7.1698,0,1,1,9999.0,,,2542
blitz_1d_fast_feedback,all_market,final_2026,2026-01-29,3,sh600759,sh600759,8.813190293043018,2026-01-30,2026-02-02,1,2.4605,5.83,7.0326,-6.518,-15.7804,-15.7804,0,1,1,9999.0,,,2542
blitz_1d_fast_feedback,all_market,final_2026,2026-01-30,1,sz002995,sz002995,11.6546241250524,2026-02-02,2026-02-03,1,1.4489,35.01,7.7692,0.3999,5.6555,-5.7412,0,0,1,9999.0,,,2569
blitz_1d_fast_feedback,all_market,final_2026,2026-01-30,2,sh600916,sh600916,9.356621152685946,2026-02-02,2026-02-03,1,-10.0136,13.21,0.0,0.0,-1.6654,-9.9924,1,1,1,9999.0,,,2569
blitz_1d_fast_feedback,all_market,final_2026,2026-01-30,3,sh601069,sh601069,9.144851141782606,2026-02-02,2026-02-03,1,-9.9955,40.25,0.0,0.0,-1.3913,-9.9876,1,1,1,9999.0,,,2569
blitz_1d_fast_feedback,all_market,final_2026,2026-02-02,1,sz002491,sz002491,7.297623589027877,2026-02-03,2026-02-04,1,-0.5787,8.59,10.5937,7.6834,8.7311,-2.2119,0,0,0,3.0,主线再加速,通信线缆及配套,2542
blitz_1d_fast_feedback,all_market,final_2026,2026-02-02,2,sz002780,sz002780,6.844868188899334,2026-02-03,2026-02-04,1,0.0,16.41,6.7642,3.9001,3.4735,0.0,0,0,0,9999.0,,,2542
blitz_1d_fast_feedback,all_market,final_2026,2026-02-02,3,sz002830,sz002830,6.80439067853212,2026-02-03,2026-02-04,1,-2.8538,24.85,13.2394,13.2394,24.5473,-0.6036,0,0,0,9999.0,,,2542
blitz_1d_fast_feedback,all_market,final_2026,2026-02-03,1,sh603172,sh603172,7.340267604639585,2026-02-04,2026-02-05,1,-1.7668,30.58,1.7986,-8.3715,-17.5278,-17.5278,0,1,1,9999.0,,,2313
blitz_1d_fast_feedback,all_market,final_2026,2026-02-03,2,sz000995,sz000995,6.964258918386945,2026-02-04,2026-02-05,1,2.7504,19.8,7.0707,-4.2424,1.4646,-7.0202,0,0,1,9999.0,,,2313
blitz_1d_fast_feedback,all_market,final_2026,2026-02-03,3,sz002126,sz002126,6.815816736944851,2026-02-04,2026-02-05,1,4.9389,41.22,4.8278,4.8278,7.7147,-0.0243,0,0,0,9999.0,,,2313
blitz_1d_fast_feedback,all_market,final_2026,2026-02-04,1,sz000517,sz000517,6.480745736062137,2026-02-05,2026-02-06,1,-1.4706,2.01,2.9851,1.99,3.4826,-0.995,0,0,0,9999.0,,,2372
blitz_1d_fast_feedback,all_market,final_2026,2026-02-04,2,sz002928,sz002928,6.447104481765676,2026-02-05,2026-02-06,1,0.1735,11.55,3.4632,2.3377,0.4329,-0.5195,0,0,0,11.0,持续主线,航空机场|航空运输,2372
blitz_1d_fast_feedback,all_market,final_2026,2026-02-04,3,sh600778,sh600778,6.436830363523989,2026-02-05,2026-02-06,1,-0.2513,7.94,9.8237,5.5416,-2.267,-5.0378,0,1,1,9999.0,,,2372
blitz_1d_fast_feedback,all_market,final_2026,2026-02-05,1,sh600156,sh600156,7.440394652544679,2026-02-06,2026-02-09,1,-0.9967,8.94,0.0,-5.9284,-5.7047,-6.4877,1,1,1,11.0,持续主线,其他纺织,2291
blitz_1d_fast_feedback,all_market,final_2026,2026-02-05,2,sh601116,sh601116,7.127433256546133,2026-02-06,2026-02-09,1,-3.9109,19.41,0.9789,-4.0701,-6.0793,-9.2736,0,1,1,13.0,持续主线,超市,2291
blitz_1d_fast_feedback,all_market,final_2026,2026-02-05,3,sz003036,sz003036,6.977813543169448,2026-02-06,2026-02-09,1,-1.0718,18.46,0.1083,-5.8505,-4.117,-6.2839,0,1,1,9999.0,,,2291
blitz_1d_fast_feedback,all_market,final_2026,2026-02-06,1,sz002412,sz002412,7.631219440768289,2026-02-09,2026-02-10,1,2.2398,7.76,7.6031,3.3505,3.3505,-0.6443,0,0,0,8.0,主线再加速,肝炎概念,2294
blitz_1d_fast_feedback,all_market,final_2026,2026-02-06,2,sz002519,sz002519,7.586645046274349,2026-02-09,2026-02-10,1,2.8361,9.79,1.1236,-3.6772,1.0215,-5.7201,0,0,1,9999.0,,,2294
blitz_1d_fast_feedback,all_market,final_2026,2026-02-06,3,sh603616,sh603616,7.581823232520647,2026-02-09,2026-02-10,1,2.5332,8.5,7.2941,7.2941,-1.6471,-6.9412,0,1,1,9999.0,,,2294
blitz_1d_fast_feedback,all_market,final_2026,2026-02-09,1,sh603103,sh603103,7.5365958528502395,2026-02-10,2026-02-11,1,6.6413,39.18,3.1394,3.1394,-7.172,-7.172,0,1,1,4.0,主线再加速|持续主线,影视院线|影视概念,2312
blitz_1d_fast_feedback,all_market,final_2026,2026-02-09,2,sh600683,sh600683,7.510633037535039,2026-02-10,2026-02-11,1,-3.7538,6.41,5.6162,4.2122,12.4805,-1.248,0,0,0,9999.0,,,2312
blitz_1d_fast_feedback,all_market,final_2026,2026-02-09,3,sh603191,sh603191,7.264400811124209,2026-02-10,2026-02-11,1,2.0637,22.75,1.8901,-1.8462,-3.2527,-4.5714,0,1,1,9999.0,,,2312
blitz_1d_fast_feedback,all_market,final_2026,2026-02-10,1,sh601869,sh601869,7.003547861123587,2026-02-11,2026-02-12,1,-1.4895,208.33,8.4193,4.7665,8.9617,0.0,0,0,0,4.0,主线再加速,通信线缆及配套,2199
blitz_1d_fast_feedback,all_market,final_2026,2026-02-10,2,sz000056,sz000056,6.875950323888682,2026-02-11,2026-02-12,1,-5.3942,2.28,3.5088,-4.8246,-7.8947,-9.2105,0,1,1,9999.0,,,2199
blitz_1d_fast_feedback,all_market,final_2026,2026-02-10,3,sz000815,sz000815,6.729038270552848,2026-02-11,2026-02-12,1,-3.4127,15.0,3.9333,0.2,4.0,-0.0667,0,0,0,9.0,主线再加速,国资云概念,2199
blitz_1d_fast_feedback,all_market,final_2026,2026-02-11,1,sh603629,sh603629,7.758296827311731,2026-02-12,2026-02-13,1,6.8803,61.05,2.6699,-1.7854,-5.864,-6.3227,0,1,1,9999.0,,,2102
blitz_1d_fast_feedback,all_market,final_2026,2026-02-11,2,sh605287,sh605287,7.740975861244303,2026-02-12,2026-02-13,1,-0.9961,60.63,11.1001,11.1001,-0.0165,-5.047,0,1,1,9999.0,,,2102
blitz_1d_fast_feedback,all_market,final_2026,2026-02-11,3,sz001330,sz001330,7.669214961133521,2026-02-12,2026-02-13,1,-10.0,12.06,0.0,0.0,5.8872,-10.0332,1,0,1,9999.0,,,2102
blitz_1d_fast_feedback,all_market,final_2026,2026-02-12,1,sz002455,sz002455,6.86094672567684,2026-02-13,2026-02-23,1,0.3546,14.15,3.0389,-2.1201,4.8057,-7.6325,0,0,1,9999.0,,,2247
blitz_1d_fast_feedback,all_market,final_2026,2026-02-12,2,sz000962,sz000962,6.657612306621241,2026-02-13,2026-02-23,1,-1.0002,48.5,3.0928,-1.6907,-8.1649,-16.9897,0,1,1,14.0,持续主线,小金属,2247
blitz_1d_fast_feedback,all_market,final_2026,2026-02-12,3,sh600589,sh600589,6.646628451725523,2026-02-13,2026-02-23,1,10.0289,15.25,0.0,-13.5082,-17.377,-17.377,1,1,1,3.0,主线再加速,东数西算,2247
blitz_1d_fast_feedback,all_market,final_2026,2026-02-13,1,sh600589,sh600589,8.648301265395501,2026-02-23,2026-02-24,1,-4.4731,12.6,0.0,0.0,-5.6349,-5.7937,1,1,1,9999.0,,,2089
blitz_1d_fast_feedback,all_market,final_2026,2026-02-13,2,sz002951,sz002951,7.820479731796872,2026-02-23,2026-02-24,1,-25.4107,14.53,10.8052,10.8052,20.6469,-0.0688,0,0,0,9999.0,,,2089
blitz_1d_fast_feedback,all_market,final_2026,2026-02-13,3,sh603533,sh603533,7.752351951602469,2026-02-23,2026-02-24,1,-17.3578,31.09,0.0,0.0,8.9096,0.0,1,0,0,2.0,主线再加速|持续主线,数字媒体|知识产权,2089
blitz_1d_fast_feedback,all_market,final_2026,2026-02-24,1,sh603466,sh603466,8.219045821325652,2026-02-25,2026-02-26,1,-3.1907,12.44,12.5402,4.2605,1.6881,-1.045,0,0,0,7.0,主线再加速,全息技术,2289
blitz_1d_fast_feedback,all_market,final_2026,2026-02-24,2,sz002498,sz002498,7.852372932007012,2026-02-25,2026-02-26,1,5.2349,7.84,4.5918,4.5918,6.8878,-4.9745,0,0,1,14.0,持续主线,特高压,2289
blitz_1d_fast_feedback,all_market,final_2026,2026-02-24,3,sz002455,sz002455,7.656201860618362,2026-02-25,2026-02-26,1,5.5096,15.32,1.8277,-6.5274,-7.9634,-13.0548,0,1,1,9999.0,,,2289
blitz_1d_fast_feedback,all_market,final_2026,2026-02-25,1,sh600397,sh600397,8.62137808715795,2026-02-26,2026-02-27,1,2.1345,19.14,6.7921,2.2466,12.4869,-0.5747,0,0,0,9999.0,,,2368
blitz_1d_fast_feedback,all_market,final_2026,2026-02-25,2,sh601872,sh601872,8.250482994271241,2026-02-26,2026-02-27,1,-0.7458,14.64,7.8552,6.5574,10.929,-0.0683,0,0,0,9999.0,,,2368
blitz_1d_fast_feedback,all_market,final_2026,2026-02-25,3,sh605289,sh605289,8.216137155199545,2026-02-26,2026-02-27,1,-0.0184,108.86,10.022,7.6428,13.8159,-4.4185,0,0,1,9999.0,,,2368
blitz_1d_fast_feedback,all_market,final_2026,2026-02-26,1,sz001896,sz001896,8.222819023882332,2026-02-27,2026-03-02,1,5.2762,12.77,4.4636,4.4636,10.7283,-1.8011,0,0,0,5.0,主线再加速|持续主线,地热能|超超临界发电|抽水蓄能|火力发电,2297
blitz_1d_fast_feedback,all_market,final_2026,2026-02-26,2,sz000890,sz000890,8.201924987409337,2026-02-27,2026-03-02,1,-2.3691,7.83,1.0217,-2.1711,7.6628,-9.7063,0,0,1,3.0,主线再加速,光纤概念,2297
blitz_1d_fast_feedback,all_market,final_2026,2026-02-26,3,sh605289,sh605289,8.158509848623757,2026-02-27,2026-03-02,1,0.6912,117.99,6.7887,5.0089,11.3145,-3.1698,0,0,1,9999.0,,,2297
blitz_1d_fast_feedback,all_market,final_2026,2026-02-27,1,sz002470,sz002470,8.914332149200169,2026-03-02,2026-03-03,1,8.0645,3.35,1.791,-13.1343,-16.7164,-19.403,0,1,1,9999.0,,,2219
blitz_1d_fast_feedback,all_market,final_2026,2026-02-27,2,sh603618,sh603618,7.883803202654557,2026-03-02,2026-03-03,1,2.6997,18.64,4.6137,-1.6631,0.4292,-2.7361,0,0,0,9999.0,,,2219
blitz_1d_fast_feedback,all_market,final_2026,2026-02-27,3,sz000899,sz000899,7.861210838717176,2026-03-02,2026-03-03,1,1.848,14.88,7.9973,-1.4785,-7.7285,-8.3333,0,1,1,3.0,主线再加速,火力发电,2219
blitz_1d_fast_feedback,all_market,final_2026,2026-03-02,1,sz002842,sz002842,6.784392669652749,2026-03-03,2026-03-04,1,-0.0219,45.71,6.1037,-4.441,0.7438,-9.8884,0,0,1,9999.0,,,2652
blitz_1d_fast_feedback,all_market,final_2026,2026-03-02,2,sz000890,sz000890,6.775612050773319,2026-03-03,2026-03-04,1,1.4235,8.55,3.5088,-5.731,3.7427,-10.4094,0,0,1,9999.0,,,2652
blitz_1d_fast_feedback,all_market,final_2026,2026-03-02,3,sz000968,sz000968,6.645839026905978,2026-03-03,2026-03-04,1,9.0909,10.32,0.8721,0.8721,7.7519,-3.5853,0,0,1,9999.0,,,2652
blitz_1d_fast_feedback,all_market,final_2026,2026-03-03,1,sz002350,sz002350,6.689809641118826,2026-03-04,2026-03-05,1,-8.2569,12.0,18.6667,11.0,18.5833,-0.0833,0,0,0,9999.0,,,2623
blitz_1d_fast_feedback,all_market,final_2026,2026-03-03,2,sz002682,sz002682,6.509675508672009,2026-03-04,2026-03-05,1,-0.1304,7.66,0.0,-7.5718,-12.7937,-13.8381,1,1,1,9999.0,,,2623
blitz_1d_fast_feedback,all_market,final_2026,2026-03-03,3,sz000968,sz000968,6.4488047537192035,2026-03-04,2026-03-05,1,1.633,10.58,7.7505,5.104,-4.4423,-5.9546,0,1,1,9999.0,,,2623
blitz_1d_fast_feedback,all_market,final_2026,2026-03-04,1,sz002490,sz002490,6.393271246802086,2026-03-05,2026-03-06,1,1.5358,11.9,8.3193,6.7227,10.9244,-0.084,0,0,0,9999.0,,,2343
blitz_1d_fast_feedback,all_market,final_2026,2026-03-04,2,sz002272,sz002272,6.364376979181428,2026-03-05,2026-03-06,1,6.2174,22.38,0.983,-6.1215,-7.1939,-8.9812,0,1,1,9.0,主线再加速,特高压,2343
blitz_1d_fast_feedback,all_market,final_2026,2026-03-04,3,sz000890,sz000890,6.362201781604155,2026-03-05,2026-03-06,1,5.186,9.33,2.6795,-1.9293,-3.0011,-6.7524,0,1,1,9999.0,,,2343
blitz_1d_fast_feedback,all_market,final_2026,2026-03-05,1,sz002877,sz002877,6.6232946240985315,2026-03-06,2026-03-09,1,-1.0101,10.78,7.6067,1.1132,1.577,-4.9165,0,0,1,9999.0,,,2226
blitz_1d_fast_feedback,all_market,final_2026,2026-03-05,2,sz000509,sz000509,5.999090235210714,2026-03-06,2026-03-09,1,0.8264,3.66,9.0164,9.0164,5.7377,-4.3716,0,0,1,8.0,主线再加速|观察,面板|光学光电子,2226
blitz_1d_fast_feedback,all_market,final_2026,2026-03-05,3,sz002913,sz002913,5.958206219829562,2026-03-06,2026-03-09,1,1.139,48.84,8.7633,8.7633,8.8862,-3.1122,0,0,1,15.0,持续主线,AIPC,2226
blitz_1d_fast_feedback,all_market,final_2026,2026-03-06,1,sz000545,sz000545,7.24883810586937,2026-03-09,2026-03-10,1,0.0,3.75,0.8,-3.4667,-7.2,-8.0,0,1,1,1.0,主线再加速,化学原料,2261
blitz_1d_fast_feedback,all_market,final_2026,2026-03-06,2,sz002648,sz002648,7.239985599436069,2026-03-09,2026-03-10,1,8.8443,29.29,1.0584,-5.4285,-11.3349,-12.7347,0,1,1,1.0,主线再加速|持续主线,化学原料|化工原料|其他化学原料,2261
blitz_1d_fast_feedback,all_market,final_2026,2026-03-06,3,sz002913,sz002913,6.731155882353682,2026-03-09,2026-03-10,1,-2.1084,52.0,4.7692,2.2692,1.1731,-1.5192,0,0,0,9999.0,,,2261
blitz_1d_fast_feedback,all_market,final_2026,2026-03-09,1,sz000815,sz000815,9.129192883754508,2026-03-10,2026-03-11,1,5.9643,19.01,3.7875,-5.839,-6.7333,-7.8906,0,1,1,9999.0,,,2368
