profile,variant_id,period,trade_date,rank,symbol,name,final_score,model_score,entry_date,exit_date,entry_buyable,entry_gap_pct,entry_open,day1_max_runup_pct,day1_close_return_pct,day2_close_return_pct,min_drawdown_pct,day1_no_red,day2_still_loss,deep_pain,low_pain_good
stable,lpn_012_lowpain_orderbook,final_2026,2026-02-27,2,sz000008,sz000008,68.80025241073633,68.80025241073633,2026-03-02,2026-03-03,1,-0.6645,2.99,0.3344,-1.0033,-4.0134,-4.0134,0,1,1,0
stable,lpn_012_lowpain_orderbook,final_2026,2026-02-27,3,sh600905,sh600905,68.17136740612956,68.17136740612956,2026-03-02,2026-03-03,1,-0.4808,4.14,1.9324,1.4493,1.2077,-0.2415,0,0,0,1
stable,lpn_012_lowpain_orderbook,final_2026,2026-03-02,1,sz000656,sz000656,68.84634771674362,68.84634771674362,2026-03-03,2026-03-04,1,0.7092,1.42,0.0,-2.8169,-3.5211,-4.9296,1,1,1,0
stable,lpn_012_lowpain_orderbook,final_2026,2026-03-02,2,sh600518,sh600518,66.54284269304983,66.54284269304983,2026-03-03,2026-03-04,1,0.0,1.9,0.5263,-1.0526,-2.1053,-2.6316,0,1,0,0
stable,lpn_012_lowpain_orderbook,final_2026,2026-03-02,3,sh600653,sh600653,65.53018906879296,65.53018906879296,2026-03-03,2026-03-04,1,0.0,1.92,0.5208,-2.6042,-3.6458,-4.1667,0,1,1,0
stable,lpn_012_lowpain_orderbook,final_2026,2026-03-03,1,sz002269,sz002269,67.51430106606163,67.51430106606163,2026-03-04,2026-03-05,1,-0.5525,1.8,0.5556,-0.5556,0.5556,-1.6667,0,0,0,1
stable,lpn_012_lowpain_orderbook,final_2026,2026-03-03,2,sz000563,sz000563,67.21687575693562,67.21687575693562,2026-03-04,2026-03-05,1,-0.2849,3.5,0.2857,-1.1429,0.0,-1.7143,0,0,0,1
stable,lpn_012_lowpain_orderbook,final_2026,2026-03-03,3,sz000882,sz000882,66.88004347100423,66.88004347100423,2026-03-04,2026-03-05,1,-0.5376,1.85,0.0,-1.6216,-0.5405,-2.1622,1,1,0,0
stable,lpn_012_lowpain_orderbook,final_2026,2026-03-04,1,sz003043,sz003043,69.17574608804232,69.17574608804232,2026-03-05,2026-03-06,1,1.7932,56.2,1.8861,-3.4342,-3.9324,-5.5516,0,1,1,0
stable,lpn_012_lowpain_orderbook,final_2026,2026-03-04,2,sz002998,sz002998,66.58130071298272,66.58130071298272,2026-03-05,2026-03-06,1,0.8373,8.43,0.8304,-1.0676,3.2028,-2.3725,0,0,0,1
stable,lpn_012_lowpain_orderbook,final_2026,2026-03-04,3,sz002141,sz002141,66.407952745492,66.407952745492,2026-03-05,2026-03-06,1,2.0513,3.98,1.5075,0.2513,2.7638,-1.7588,0,0,0,1
stable,lpn_012_lowpain_orderbook,final_2026,2026-03-05,1,sh601658,sh601658,67.6465423945908,67.6465423945908,2026-03-06,2026-03-09,1,-0.2008,4.97,1.006,0.6036,0.0,-0.4024,0,0,0,1
stable,lpn_012_lowpain_orderbook,final_2026,2026-03-05,2,sh600221,sh600221,66.58895929307079,66.58895929307079,2026-03-06,2026-03-09,1,-0.6452,1.54,2.5974,1.9481,-0.6494,-1.9481,0,1,0,0
stable,lpn_012_lowpain_orderbook,final_2026,2026-03-05,3,sh601818,sh601818,66.49696866365363,66.49696866365363,2026-03-06,2026-03-09,1,-0.3086,3.23,0.6192,0.6192,0.0,-0.3096,0,0,0,1
stable,lpn_012_lowpain_orderbook,final_2026,2026-03-06,1,sh600221,sh600221,72.03475092346766,72.03475092346766,2026-03-09,2026-03-10,1,-3.1847,1.52,0.6579,0.6579,1.9737,-0.6579,0,0,0,1
stable,lpn_012_lowpain_orderbook,final_2026,2026-03-06,2,sz002390,sz002390,71.0917739881252,71.0917739881252,2026-03-09,2026-03-10,1,-0.9009,3.3,1.2121,0.6061,1.5152,-0.303,0,0,0,1
stable,lpn_012_lowpain_orderbook,final_2026,2026-03-06,3,sz001227,sz001227,70.91002378321608,70.91002378321608,2026-03-09,2026-03-10,1,-0.4329,2.3,0.8696,0.0,0.0,-0.4348,0,0,0,1
stable,lpn_012_lowpain_orderbook,final_2026,2026-03-09,1,sh600221,sh600221,72.72487790966284,72.72487790966284,2026-03-10,2026-03-11,1,2.6144,1.57,0.6369,-1.2739,-1.9108,-2.5478,0,1,0,0
stable,lpn_012_lowpain_orderbook,final_2026,2026-03-09,2,sz000656,sz000656,71.17456513451012,71.17456513451012,2026-03-10,2026-03-11,1,0.7246,1.39,0.0,0.0,0.0,-0.7194,1,0,0,0
